id;code1;libelle1;code2;libelle2;note
0316919318;007BA;LV1 COMP ORAL;0001;ALLEMAND;10
0316920176;007BA;LV1 COMP ORAL;0001;ALLEMAND;6
0516187697;007BA;LV1 COMP ORAL;0001;ALLEMAND;6
0516043657;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0516043791;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914573;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316652979;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316653192;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316654471;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316657825;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316658595;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316659220;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316913865;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316913881;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914086;007BA;LV1 COMP ORAL;0002;ANGLAIS;8
0316914259;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914269;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914554;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914625;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316915138;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316915141;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316915740;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316915933;007BA;LV1 COMP ORAL;0002;ANGLAIS;4
0316916343;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316916389;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316916785;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316916843;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917112;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316917573;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316917616;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918025;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918135;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918274;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316918288;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316918757;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316919125;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917282;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913738;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913938;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914110;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914132;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914159;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914498;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316915372;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316915373;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316915569;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316915660;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316915699;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316915728;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916460;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316916530;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316916827;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316916996;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316917044;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917455;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316917934;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316918168;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316918289;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918295;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316919041;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316919225;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316919238;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316653167;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913995;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914104;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316915960;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916206;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916816;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917025;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917550;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316657905;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913745;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913856;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316913964;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914280;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914310;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914550;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316914565;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316915329;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316917526;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316919995;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0516067190;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913888;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316917528;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917749;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918507;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918982;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918998;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316919339;007BA;LV1 COMP ORAL;0002;ANGLAIS;8
0316920039;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0516067265;007BA;LV1 COMP ORAL;0002;ANGLAIS;8
0316653436;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316654270;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316657283;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913799;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316913814;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913832;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913836;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913901;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913932;007BA;LV1 COMP ORAL;0002;ANGLAIS;8
0316914042;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914045;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914061;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914068;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914095;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914207;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914293;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914357;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914522;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914697;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914807;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316915060;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316915127;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316915131;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316915184;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316915255;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316915541;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316915590;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316915966;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916332;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316916429;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316916595;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316916651;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916654;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316916691;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916718;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916811;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316916919;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316916977;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316916989;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916990;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316917041;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917125;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917530;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917644;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316917764;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917861;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917880;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918008;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918234;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316918285;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918291;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316918297;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316918503;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316918504;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918691;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918853;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316918915;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316919104;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316919245;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316919317;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316919327;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316919856;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316920072;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0516187624;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917726;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316917853;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316919152;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316653062;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316653097;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316654735;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316655332;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316656485;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316657260;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316658733;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913803;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913842;007BA;LV1 COMP ORAL;0002;ANGLAIS;8
0316913886;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913972;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914066;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316914089;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914120;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914225;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914517;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914566;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914754;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914829;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914861;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316915128;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316915168;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316915444;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316915563;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316915628;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316915702;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316915837;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316915880;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316916016;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316916068;007BA;LV1 COMP ORAL;0002;ANGLAIS;12
0316916100;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316916202;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316916210;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916218;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916240;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916259;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916404;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316916635;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917063;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316917124;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316917285;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316917300;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316917451;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917472;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316917611;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917906;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918131;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316918432;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918643;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316918646;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918739;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316919277;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316919387;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316919439;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316919453;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316919973;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316920164;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316914538;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316915152;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316918413;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316919767;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316653074;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316653311;007BA;LV1 COMP ORAL;0002;ANGLAIS;8
0316653394;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316654029;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316654353;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316654662;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316659144;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913758;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913904;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316913941;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316914005;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914414;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914428;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316914446;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316914481;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914586;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914679;007BA;LV1 COMP ORAL;0002;ANGLAIS;8
0316914685;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316914828;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914959;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316914979;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914988;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914997;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316915064;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316915082;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316915285;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316915347;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316915495;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316915621;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316915764;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316915913;007BA;LV1 COMP ORAL;0002;ANGLAIS;12
0316916034;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916065;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316916076;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316916213;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916225;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316916287;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916297;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316916471;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316916622;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916941;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917062;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316917303;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316917338;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917454;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316917507;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316917529;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316917583;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316917595;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316917621;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316917627;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917658;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316917693;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917716;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316917747;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917828;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316917838;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316917992;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918099;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918169;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918179;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918180;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918206;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316918240;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316918428;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316918487;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918488;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316918491;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918506;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316918511;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918537;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918576;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918735;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316918800;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918928;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316918961;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316919399;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316919481;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316919522;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316919675;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316919927;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316919960;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316919982;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316920075;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0516187660;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0516187663;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0516187670;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316656777;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316914171;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914410;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316915420;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316915873;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316916288;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316916609;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316916784;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316916949;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316917760;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918172;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918348;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316918706;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316918796;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316918798;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316919172;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316919241;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316919760;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316920203;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316525362;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316653046;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316653129;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316653131;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316653139;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316653142;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316653162;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316653214;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316653283;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316653296;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316653390;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316653427;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316653518;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316653874;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316654068;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316654100;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316654213;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316654259;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316654536;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316654585;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316654688;007BA;LV1 COMP ORAL;0002;ANGLAIS;11
0316654755;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316655913;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316656172;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316656571;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316657011;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316657176;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316657678;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316658678;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316659083;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316659312;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316659484;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316727847;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913750;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913798;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913817;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913824;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913854;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913868;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913869;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913877;007BA;LV1 COMP ORAL;0002;ANGLAIS;20
0316913879;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913890;007BA;LV1 COMP ORAL;0002;ANGLAIS;9
0316913906;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913908;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316913915;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913916;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913921;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913922;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913946;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913950;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316913955;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913957;007BA;LV1 COMP ORAL;0002;ANGLAIS;4
0316913966;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913967;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316913977;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913979;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316913980;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913986;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316913991;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316913992;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914015;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914018;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914035;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914082;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914109;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914119;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914127;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914194;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914230;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914241;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914294;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914317;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914322;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914392;007BA;LV1 COMP ORAL;0002;ANGLAIS;2
0316914418;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914429;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914443;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914471;007BA;LV1 COMP ORAL;0002;ANGLAIS;6
0316914476;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914497;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914525;007BA;LV1 COMP ORAL;0002;ANGLAIS;16
0316914527;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914530;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914578;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
0316914599;007BA;LV1 COMP ORAL;0002;ANGLAIS;10
